id,title,context,question,answers,target_word,pos_tag
56d4d2f12ccc5a1400d83270,Beyoncé,Beyoncé and husband Jay Z are friends with President Barack Obama and First Lady Michelle Obama. She...,"When did Beyoncé endorse on March 26, 2013?","{'text': array(['same sex marriage'], dtype=object), 'answer_start': array([700], dtype=int32)}",march,PROPN
570a8df96d058f1900182f92,Everton_F.C.,"The record attendance for an Everton home match is 78,299 against Liverpool on 18 September 1948. Am...","How many fans were in attendance during Everton's match against Liverpool on September 18, 1948?","{'text': array(['78,299'], dtype=object), 'answer_start': array([51], dtype=int32)}",match,NOUN
570a8df96d058f1900182f93,Everton_F.C.,"The record attendance for an Everton home match is 78,299 against Liverpool on 18 September 1948. Am...",How many fans were injured in Everton's 1948 match against Liverpool that drew the largest crowd they've had?,"{'text': array(['1'], dtype=object), 'answer_start': array([124], dtype=int32)}",match,NOUN
570c9aa8b3d812140066d248,FC_Barcelona,During the 1950s the rivalry was exacerbated further when there was a controversy surrounding the tr...,How many people watched the Match of the Century?,"{'text': array(['500 million'], dtype=object), 'answer_start': array([544], dtype=int32)}",match,PROPN
570985de200fba1400368131,England_national_football_team,"The England national football team represents England and the Crown Dependencies of Jersey, Guernsey...",In what year did England and Scotland play the world's first international football match?,"{'text': array(['1872'], dtype=object), 'answer_start': array([420], dtype=int32)}",match,NOUN
5709896b200fba1400368164,England_national_football_team,All England matches are broadcast with full commentary on BBC Radio 5 Live. From the 2008–09 season ...,In what year was an England football match aired only via the internet for the first time?,"{'text': array(['2009'], dtype=object), 'answer_start': array([513], dtype=int32)}",match,NOUN
570fa1345ab6b81900390f39,Sexual_orientation,"Sexual identity and sexual behavior are closely related to sexual orientation, but they are distingu...","What are the terms related to the degree to which a person's sexual attractions, behavior and identity match?","{'text': array(['concordance or discordance'], dtype=object), 'answer_start': array([881], dtype=int32)}",match,NOUN
570a80f26d058f1900182edb,Everton_F.C.,"Everton hold the record for the most seasons in England's top tier (Division One/Premier League), at...",What match has been played the most since the inception of the Premier League?,"{'text': array(['Everton against Aston Villa'], dtype=object), 'answer_start': array([417], dtype=int32)}",match,NOUN
570c78d9fed7b91900d459dd,FC_Barcelona,"Prior to the 2011–2012 season, Barcelona had a long history of avoiding corporate sponsorship on the...",What target does the Barcelona donation to UNICEF match?,"{'text': array(['UN International Aid Target'], dtype=object), 'answer_start': array([359], dtype=int32)}",match,NOUN
570c4d68b3d812140066d0a1,FC_Barcelona,"In 1943, Barcelona faced rivals Real Madrid in the semi-finals of Copa del Generalísimo (now the Cop...",What team won the first match in the 1943 Copa del Generalissimo?,"{'text': array(['Barcelona'], dtype=object), 'answer_start': array([152], dtype=int32)}",match,NOUN
570c9aa8b3d812140066d247,FC_Barcelona,During the 1950s the rivalry was exacerbated further when there was a controversy surrounding the tr...,What was a match between Real Madrid and Barcelona called in 2002?,"{'text': array(['Match of The Century'], dtype=object), 'answer_start': array([462], dtype=int32)}",match,NOUN
570987d5200fba140036814e,England_national_football_team,"England qualified for the 1970 FIFA World Cup in Mexico as reigning champions, and reached the quart...",What was the final score of England's last match of the 1970 FIFA World Cup?,"{'text': array(['3–2'], dtype=object), 'answer_start': array([208], dtype=int32)}",match,NOUN
570c4d68b3d812140066d0a2,FC_Barcelona,"In 1943, Barcelona faced rivals Real Madrid in the semi-finals of Copa del Generalísimo (now the Cop...",What was the score of the second match in 1943 played against Real Madrid?,"{'text': array(['11–1'], dtype=object), 'answer_start': array([229], dtype=int32)}",match,NOUN
570e73f00b85d914000d7f18,Melbourne,Australian rules football and cricket are the most popular sports in Melbourne. It is considered the...,When was the first official Test cricket match played at the Melbourne Cricket Ground?,"{'text': array(['March 1877'], dtype=object), 'answer_start': array([232], dtype=int32)}",match,NOUN
570a84d84103511400d597fb,Everton_F.C.,"Everton have a large fanbase, with the eighth highest average attendance in the Premier League in th...",Where can you find fanzines sold on Everton match days?,"{'text': array(['Goodison Park'], dtype=object), 'answer_start': array([940], dtype=int32)}",match,NOUN
570c9aa8b3d812140066d249,FC_Barcelona,During the 1950s the rivalry was exacerbated further when there was a controversy surrounding the tr...,Which team won the 2002 match between Real Madrid and Barcelona?,"{'text': array(['Madrid'], dtype=object), 'answer_start': array([506], dtype=int32)}",match,NOUN
570ff6fcb654c5140001f6fd,Sexual_orientation,"Sexual identity and sexual behavior are closely related to sexual orientation, but they are distingu...","Which word is used when somebodys sexual orientation, behaviors, and idenity match?","{'text': array(['concordance'], dtype=object), 'answer_start': array([881], dtype=int32)}",match,NOUN
570c4d68b3d812140066d0a3,FC_Barcelona,"In 1943, Barcelona faced rivals Real Madrid in the semi-finals of Copa del Generalísimo (now the Cop...",Who is rumored to have threatened Barcelona players before the match against Real Madrid?,"{'text': array(['police'], dtype=object), 'answer_start': array([582], dtype=int32)}",match,NOUN
570a8f876d058f1900182fb2,Everton_F.C.,Everton also have links with Chilean team Everton de Viña del Mar who were named after the English c...,Who organized the friendly match between the English and Chilean Everton football clubs in 2010?,"{'text': array(['The Ruleteros Society'], dtype=object), 'answer_start': array([282], dtype=int32)}",match,NOUN
570e2d360dc6ce1900204e39,Eritrea,"In 2010, a genetic study was conducted on the mummified remains of baboons that were brought back as...",Who was determined to be the closest match for the baboon mummies?,"{'text': array(['modern baboon specimens in Eritrea and Ethiopia'], dtype=object), 'answer_start': array([583], dtype=int32)}",match,NOUN
570a8df96d058f1900182f94,Everton_F.C.,"The record attendance for an Everton home match is 78,299 against Liverpool on 18 September 1948. Am...",Who was injured during Everton's record attendance match against Liverpool in 1948?,"{'text': array(['Tom Fleetwood'], dtype=object), 'answer_start': array([146], dtype=int32)}",match,NOUN
56ce6aabaab44d1400b88778,To_Kill_a_Mockingbird,"The origin of Tom Robinson is less clear, although many have speculated that his character was inspi...",Emmett Till's death sparked which political movement in the '50s?,"{'text': array(['Civil Rights Movement'], dtype=object), 'answer_start': array([1023], dtype=int32)}",movement,NOUN
56d24e17b329da140004ed34,Buddhism,"At the same time, these movements were influenced by, and in some respects continued, philosophical ...",The movement included atomists such as what?,"{'text': array(['Pakudha Kaccayana'], dtype=object), 'answer_start': array([284], dtype=int32)}",movement,NOUN
56ddd22366d3e219004dacff,Wayback_Machine,"In late 2002, the Internet Archive removed various sites that were critical of Scientology from the ...",Web pages that contained content critical of what religous movement were taken off of the Internet Archive in 2002?,"{'text': array(['Scientology'], dtype=object), 'answer_start': array([79], dtype=int32)}",movement,NOUN
56d28bf559d6e4140014607c,Buddhism,In the second half of the 20th Century a modern movement in Nichiren Buddhism: Soka Gakkai (Value Cr...,What Buddhist movement has linked more than 12 million people?,"{'text': array(['Soka Gakkai International'], dtype=object), 'answer_start': array([172], dtype=int32)}",movement,NOUN
56df07a33277331400b4d8d0,Canadian_Armed_Forces,The Cadet Organizations Administration and Training Service (COATS) consists of officers and non-com...,What age are the cadets in the Canadian Cadet Movement?,"{'text': array(['12 to 18 years'], dtype=object), 'answer_start': array([208], dtype=int32)}",movement,PROPN
56cee873aab44d1400b88c77,New_York_City,Returning World War II veterans created a post-war economic boom and the development of large housin...,What artistic movement caused New York to overtake Paris as the global art center?,"{'text': array(['abstract expressionism'], dtype=object), 'answer_start': array([408], dtype=int32)}",movement,NOUN
56dcecb79a695914005b9488,Republic_of_the_Congo,"Marien Ngouabi, who had participated in the coup, assumed the presidency on December 31, 1968. One y...",What did the National Revolutionary Movement's name become?,"{'text': array(['Congolese Labour Party'], dtype=object), 'answer_start': array([310], dtype=int32)}",movement,PROPN
56d28b6559d6e4140014606d,Buddhism,A number of modern movements or tendencies in Buddhism emerged during the second half of the 20th Ce...,What is the Dalit buddhist movement sometimes called?,"{'text': array(['neo-Buddhism'], dtype=object), 'answer_start': array([169], dtype=int32)}",movement,NOUN
56de70004396321400ee28cf,Heresy,"The term heresy is from Greek αἵρεσις originally meant ""choice"" or ""thing chosen"", but it came to me...",What is the head person of a heretical movement called?,"{'text': array(['heresiarch'], dtype=object), 'answer_start': array([450], dtype=int32)}",movement,NOUN
56d28bf559d6e4140014607d,Buddhism,In the second half of the 20th Century a modern movement in Nichiren Buddhism: Soka Gakkai (Value Cr...,What is the largest Buddhist movement in the world?,"{'text': array(['SGI'], dtype=object), 'answer_start': array([199], dtype=int32)}",movement,NOUN
56cd9ed662d2951400fa6780,The_Legend_of_Zelda:_Twilight_Princess,"The team worked on a Wii control scheme, adapting camera control and the fighting mechanics to the n...",What kind of movement interfaced with the sword in Twilight Princess?,"{'text': array(['swinging gesture'], dtype=object), 'answer_start': array([150], dtype=int32)}",movement,NOUN
56e4b61539bdeb14003479ac,Architecture,"When modern architecture was first practiced, it was an avant-garde movement with moral, philosophic...",What kind of movement was modern architecture in the beginning?,"{'text': array(['avant-garde movement'], dtype=object), 'answer_start': array([56], dtype=int32)}",movement,NOUN
56d24e17b329da140004ed37,Buddhism,"At the same time, these movements were influenced by, and in some respects continued, philosophical ...",What movement focused on the idea that the sould must be freed from matter?,"{'text': array(['Jains'], dtype=object), 'answer_start': array([544], dtype=int32)}",movement,NOUN
56cf55e2aab44d1400b89038,To_Kill_a_Mockingbird,"The novel is cited as a factor in the success of the civil rights movement in the 1960s, however, in...",What movement in the '60s did the novel help spark?,"{'text': array(['civil rights movement'], dtype=object), 'answer_start': array([53], dtype=int32)}",movement,NOUN
56cf306baab44d1400b88dea,New_York_City,The Statue of Liberty National Monument and Ellis Island Immigration Museum are managed by the Natio...,What movement is the Stonewall Inn most famously associated with?,"{'text': array(['gay rights movement'], dtype=object), 'answer_start': array([784], dtype=int32)}",movement,NOUN
56d28b6559d6e4140014606c,Buddhism,A number of modern movements or tendencies in Buddhism emerged during the second half of the 20th Ce...,When did a number of modern movement in Buddhism emerge?,"{'text': array(['second half of the 20th Century'], dtype=object), 'answer_start': array([74], dtype=int32)}",movement,NOUN
56e4cced8c00841900fbafeb,Architecture,"Beginning in the late 1950s and 1960s, architectural phenomenology emerged as an important movement ...",When was the start of the  architectural phenomenology movement?,"{'text': array(['the late 1950s and 1960s'], dtype=object), 'answer_start': array([13], dtype=int32)}",movement,NOUN
56d39ed559d6e41400146826,Frédéric_Chopin,"The two mature piano sonatas (No. 2, Op. 35, written in 1839 and No. 3, Op. 58, written in 1844) are...",Which movement was found lacking in musicality by Schumann?,"{'text': array(['The last movement'], dtype=object), 'answer_start': array([349], dtype=int32)}",movement,NOUN
56e4b61539bdeb14003479ad,Architecture,"When modern architecture was first practiced, it was an avant-garde movement with moral, philosophic...",Who was the new movement meant to suit the needs of?,"{'text': array(['the middle and working classes'], dtype=object), 'answer_start': array([327], dtype=int32)}",movement,NOUN
56d12cb517492d1400aabb55,To_Kill_a_Mockingbird,"The origin of Tom Robinson is less clear, although many have speculated that his character was inspi...",Who's death was a catalyst for the Civil Rights Movement?,"{'text': array(['Emmett Till'], dtype=object), 'answer_start': array([870], dtype=int32)}",movement,PROPN
56f98e239b226e1400dd155f,Brain,Early philosophers were divided as to whether the seat of the soul lies in the brain or heart. Arist...,Aristotle thought the soul lied in what organ?,"{'text': array(['the heart'], dtype=object), 'answer_start': array([113], dtype=int32)}",organ,NOUN
571cf17ddd7acb1400e4c1b4,Pharmaceutical_industry,A series of experiments performed from the late 1800s to the early 1900s revealed that diabetes is c...,Diabetes is caused by the removal of what organ?,"{'text': array(['pancreas'], dtype=object), 'answer_start': array([161], dtype=int32)}",organ,NOUN
5706131752bb89140068985e,The_Times,"In the dystopian future world of George Orwell's Nineteen Eighty-Four, The Times has been transforme...",In what novel was The Times featured as an organ of a totalitarian ruling party?,"{'text': array(['Nineteen Eighty-Four'], dtype=object), 'answer_start': array([49], dtype=int32)}",organ,NOUN
56f6fb773d8e2e1400e3730a,Classical_music,One major difference between Baroque music and the classical era that followed it is that the types ...,"Keyboard instruments included the pip organ, harpsichord and what other instrument?","{'text': array(['clavichord'], dtype=object), 'answer_start': array([418], dtype=int32)}",organ,PROPN
57282ddd3acd2414000df666,Annelid,"Annelids with blood vessels use metanephridia to remove soluble waste products, while those without ...",What annelid system combines both filtration states in one organ?,"{'text': array(['protonephridia'], dtype=object), 'answer_start': array([371], dtype=int32)}",organ,NOUN
56d22055e7d4791d00902685,Frédéric_Chopin,"From September 1823 to 1826 Chopin attended the Warsaw Lyceum, where he received organ lessons from ...",What is th ename of the mechanical organ Chopin played in 1825?,"{'text': array(['eolomelodicon'], dtype=object), 'answer_start': array([497], dtype=int32)}",organ,NOUN
56f7ee11aef2371900625c6a,Treaty,The United Nations Charter states that treaties must be registered with the UN to be invoked before ...,What is the judiciary organ of the United Nations?,"{'text': array(['the International Court of Justice'], dtype=object), 'answer_start': array([139], dtype=int32)}",organ,NOUN
57298edfaf94a219006aa502,Insect,Chemical communications in animals rely on a variety of aspects including taste and smell. Chemorece...,What is the physiological response of a sense organ called?,"{'text': array(['Chemoreception'], dtype=object), 'answer_start': array([91], dtype=int32)}",organ,NOUN
572813372ca10214002d9d57,Strasbourg,"In addition to the cathedral, Strasbourg houses several other medieval churches that have survived t...",What organ did Wolfgang Amadeus Mozart play on?,"{'text': array(['Silbermann organ'], dtype=object), 'answer_start': array([319], dtype=int32)}",organ,NOUN
570cf4cefed7b91900d45b7f,Digestion,"Protein digestion occurs in the stomach and duodenum in which 3 main enzymes, pepsin secreted by the...",What organ secretes chymotrypsin?,"{'text': array(['the pancreas'], dtype=object), 'answer_start': array([150], dtype=int32)}",organ,NOUN
56e8f62999e8941900975f30,Westminster_Abbey,"In 1982 and 1987, Harrison and Harrison enlarged the organ under the direction of the then abbey org...",What part of the organ is not connected or playable?,"{'text': array(['the Celestial Organ'], dtype=object), 'answer_start': array([460], dtype=int32)}",organ,NOUN
56e8f5740b45c0140094cd9e,Westminster_Abbey,"The organ was built by Harrison & Harrison in 1937, then with four manuals and 84 speaking stops, an...",What was included in the new organ from the previous Hill organ of 1848?,"{'text': array(['pipework'], dtype=object), 'answer_start': array([172], dtype=int32)}",organ,NOUN
56cbe1996d243a140015edc2,Frédéric_Chopin,"From September 1823 to 1826 Chopin attended the Warsaw Lyceum, where he received organ lessons from ...",What was the name of the mechanical organ Frédéric performed on during 1825?,"{'text': array(['eolomelodicon'], dtype=object), 'answer_start': array([497], dtype=int32)}",organ,NOUN
56e8f5740b45c0140094cd9c,Westminster_Abbey,"The organ was built by Harrison & Harrison in 1937, then with four manuals and 84 speaking stops, an...",When was the organ built? ,"{'text': array(['1937'], dtype=object), 'answer_start': array([46], dtype=int32)}",organ,NOUN
56e8f5740b45c0140094cd9d,Westminster_Abbey,"The organ was built by Harrison & Harrison in 1937, then with four manuals and 84 speaking stops, an...",When was the organ first used?,"{'text': array(['the coronation of King George VI'], dtype=object), 'answer_start': array([133], dtype=int32)}",organ,NOUN
572813372ca10214002d9d58,Strasbourg,"In addition to the cathedral, Strasbourg houses several other medieval churches that have survived t...",Where is the Silbermann organ located?,"{'text': array(['Église Saint-Thomas'], dtype=object), 'answer_start': array([290], dtype=int32)}",organ,NOUN
56e8f5740b45c0140094cd9b,Westminster_Abbey,"The organ was built by Harrison & Harrison in 1937, then with four manuals and 84 speaking stops, an...",Who built the organ?,"{'text': array(['Harrison & Harrison'], dtype=object), 'answer_start': array([23], dtype=int32)}",organ,NOUN
56e8f5740b45c0140094cd9f,Westminster_Abbey,"The organ was built by Harrison & Harrison in 1937, then with four manuals and 84 speaking stops, an...",Who designed the two organ cases?,"{'text': array(['John Loughborough Pearson'], dtype=object), 'answer_start': array([325], dtype=int32)}",organ,NOUN
56d22055e7d4791d00902683,Frédéric_Chopin,"From September 1823 to 1826 Chopin attended the Warsaw Lyceum, where he received organ lessons from ...",Who gave Chopin instruction on how to play the organ?,"{'text': array(['Wilhelm Würfel'], dtype=object), 'answer_start': array([119], dtype=int32)}",organ,NOUN
56cf63b4aab44d1400b891bd,Frédéric_Chopin,"From September 1823 to 1826 Chopin attended the Warsaw Lyceum, where he received organ lessons from ...",Who taught Chopin to play the organ?,"{'text': array(['Wilhelm Würfel'], dtype=object), 'answer_start': array([119], dtype=int32)}",organ,NOUN
56cf6d3e4df3c31400b0d782,Frédéric_Chopin,"Chopin arrived in Paris in late September 1831; he would never return to Poland, thus becoming one o...",By not going back to Poland Chopin became part of what?,"{'text': array(['Polish Great Emigration'], dtype=object), 'answer_start': array([126], dtype=int32)}",part,NOUN
56ce1e45aab44d1400b8847a,Sino-Tibetan_relations_during_the_Ming_dynasty,"Josef Kolmaš, a sinologist, Tibetologist, and Professor of Oriental Studies at the Academy of Scienc...",During Which dynasty does Josef Kolmaš claim Tibet was considered an organic part of China?,"{'text': array(['the Qing dynasty'], dtype=object), 'answer_start': array([152], dtype=int32)}",part,NOUN
56d43f7e2ccc5a1400d830c7,Beyoncé,"A self-described ""modern-day feminist"", Beyoncé creates songs that are often characterized by themes...",How many records did Beyoncé sell as part of Destiny's Child?,"{'text': array(['60 million'], dtype=object), 'answer_start': array([445], dtype=int32)}",part,NOUN
56be8e353aeaaa14008c90c7,Beyoncé,"The remaining band members recorded ""Independent Women Part I"", which appeared on the soundtrack to ...","How many weeks did their single ""Independent Women Part I"" stay on top?","{'text': array(['eleven'], dtype=object), 'answer_start': array([216], dtype=int32)}",part,PROPN
56d4e8512ccc5a1400d83326,Beyoncé,Beyoncé's lighter skin color and costuming has drawn criticism from some in the African-American com...,"In addition to her light skin color, what else has made part of the African American community criticize Beyoncé?","{'text': array(['costuming'], dtype=object), 'answer_start': array([33], dtype=int32)}",part,NOUN
56d4831f2ccc5a1400d83154,Beyoncé,"The remaining band members recorded ""Independent Women Part I"", which appeared on the soundtrack to ...",Independent Women Part I was on which 2000 film's soundtrack?,"{'text': array(['Charlie's Angels.'], dtype=object), 'answer_start': array([115], dtype=int32)}",part,PROPN
56cbe9436d243a140015eddf,Frédéric_Chopin,"Four boarders at his parents' apartments became Chopin's intimates: Tytus Woyciechowski, Jan Nepomuc...","Of the individuals that became intimate with Frédéric during their stay at the family apartments, which two became part of Frédéric's social environment in Paris?","{'text': array(['Jan Matuszyński and Julian Fontana'], dtype=object), 'answer_start': array([116], dtype=int32)}",part,NOUN
56cc88386d243a140015effd,IPod,"iPods with color displays use anti-aliased graphics and text, with sliding animations. All iPods (ex...",On what part of newer iPods can you find the buttons?,"{'text': array(['click wheel'], dtype=object), 'answer_start': array([271], dtype=int32)}",part,NOUN
56cff256234ae51400d9c146,Frédéric_Chopin,"Improvisation stands at the centre of Chopin's creative processes. However, this does not imply impu...",Rosen suggests that a central part of Chopin's uniqueness is how he handles what?,"{'text': array(['the four-bar phrase'], dtype=object), 'answer_start': array([879], dtype=int32)}",part,NOUN
56cbf12a6d243a140015ee06,Frédéric_Chopin,"Chopin arrived in Paris in late September 1831; he would never return to Poland, thus becoming one o...",What event was Frédéric a part of when he arrived in Paris during the later part of September in 1831?,"{'text': array(['the Polish Great Emigration'], dtype=object), 'answer_start': array([122], dtype=int32)}",part,NOUN
56d4f63e2ccc5a1400d8338a,Beyoncé,"On March 30, 2015, it was announced that Beyoncé is a co-owner, with various other music artists, in...",What music streaming system is Beyoncé part owner of?,"{'text': array(['Tidal.'], dtype=object), 'answer_start': array([129], dtype=int32)}",part,NOUN
56bfa3cca10cfb14005511f0,Beyoncé,"Beyoncé embarked on The Mrs. Carter Show World Tour on April 15 in Belgrade, Serbia; the tour includ...",What part did she voice for the movie Epic?,"{'text': array(['Queen Tara'], dtype=object), 'answer_start': array([429], dtype=int32)}",part,NOUN
56ce81bdaab44d1400b88817,IPod,"The third-generation iPod had a weak bass response, as shown in audio tests. The combination of the ...",What part of audio output was substandard on 3rd generation iPods?,"{'text': array(['bass'], dtype=object), 'answer_start': array([37], dtype=int32)}",part,NOUN
56bfb8dca10cfb140055127d,Beyoncé,She has received co-writing credits for most of the songs recorded with Destiny's Child and her solo...,What part of production does she do?,"{'text': array(['melodies'], dtype=object), 'answer_start': array([564], dtype=int32)}",part,NOUN
56cc7f9c6d243a140015efb4,IPod,"The dock connector also allowed the iPod to connect to accessories, which often supplement the iPod'...",What part of the iPod is needed to communicate with peripherals?,"{'text': array(['dock connector'], dtype=object), 'answer_start': array([4], dtype=int32)}",part,NOUN
56d45abf2ccc5a1400d830e6,Beyoncé,"At age eight, Beyoncé and childhood friend Kelly Rowland met LaTavia Roberson while in an audition f...",What was the name of the first group Beyoncé was a part of?,"{'text': array(['Girl's Tyme'], dtype=object), 'answer_start': array([192], dtype=int32)}",part,NOUN
56cd66bc62d2951400fa6576,IPod,"Apple's application to the United States Patent and Trademark Office for a patent on ""rotational use...",Which competitor sued Apple over rights to part of the software user interface?,"{'text': array(['Creative Technology'], dtype=object), 'answer_start': array([224], dtype=int32)}",part,NOUN
56d313b559d6e4140014620e,Frédéric_Chopin,"Four boarders at his parents' apartments became Chopin's intimates: Tytus Woyciechowski, Jan Nepomuc...",Which two of Chopin's friends became part of his Paris milieu?,"{'text': array(['Jan Matuszyński and Julian Fontana'], dtype=object), 'answer_start': array([116], dtype=int32)}",part,NOUN
56be97c73aeaaa14008c912b,Beyoncé,"Beyoncé announced a hiatus from her music career in January 2010, heeding her mother's advice, ""to l...",Which year did Beyonce and her father part business ways?,"{'text': array(['2010'], dtype=object), 'answer_start': array([60], dtype=int32)}",part,NOUN
56ce1d0caab44d1400b8845e,Sino-Tibetan_relations_during_the_Ming_dynasty,"Elliot Sperling, a specialist of Indian studies and the director of the Tibetan Studies program at I...",Who said Tibet  wasn't an integral part of of China?,"{'text': array(['Chinese writers of the early 20th century'], dtype=object), 'answer_start': array([280], dtype=int32)}",part,NOUN
56cf1ba9aab44d1400b88d92,New_York_City,The character of New York's large residential districts is often defined by the elegant brownstone r...,Brownstone rowhouse construction is most often associated with the period beginning in 1870 and ending in what year?,"{'text': array(['1930'], dtype=object), 'answer_start': array([209], dtype=int32)}",period,NOUN
56d0fe7217492d1400aab705,Kanye_West,"Kanye West began his early production career in the mid-1990s, making beats primarily for burgeoning...",In what time period did Kanye begin producing?,"{'text': array(['mid-1990s'], dtype=object), 'answer_start': array([52], dtype=int32)}",period,NOUN
56ceeaf2aab44d1400b88c9f,New_York_City,"In the 1970s, job losses due to industrial restructuring caused New York City to suffer from economi...",In what year did the population of New York first reach an all-time high in this period?,"{'text': array(['2000'], dtype=object), 'answer_start': array([704], dtype=int32)}",period,NOUN
56ceeaf2aab44d1400b88ca0,New_York_City,"In the 1970s, job losses due to industrial restructuring caused New York City to suffer from economi...",In what year did the population of New York reach an all-time high for the second time in this period?,"{'text': array(['2010'], dtype=object), 'answer_start': array([738], dtype=int32)}",period,NOUN
56cfb43d234ae51400d9bead,New_York_City,"On August 24, 1673, Dutch captain Anthonio Colve took over the colony of New York from England and r...",New York was called New Orange for a period based off which historical figure?,"{'text': array(['King William III'], dtype=object), 'answer_start': array([159], dtype=int32)}",period,NOUN
56ce7c97aab44d1400b88801,Solar_energy,Commercial solar water heaters began appearing in the United States in the 1890s. These systems saw ...,The solar water heaters introduced in the US in the 1890s saw growth until what time period?,"{'text': array(['the 1920s'], dtype=object), 'answer_start': array([121], dtype=int32)}",period,NOUN
56d62ce51c85041400946f7a,2008_Sichuan_earthquake,The State Council declared a three-day period of national mourning for the quake victims starting fr...,What did the State Council declare a period of?,"{'text': array(['national mourning'], dtype=object), 'answer_start': array([49], dtype=int32)}",period,NOUN
56d2726659d6e41400145ff8,Buddhism,"During the period of Late Mahayana Buddhism, four major types of thought developed: Madhyamaka, Yoga...",What four types of thought developed during the period of late mahayna buddhism?,"{'text': array(['Madhyamaka, Yogacara, Tathagatagarbha, and Buddhist Logic'],       dtype=object), 'answer_start': array([84], dtype=int32)}",period,NOUN
56d2652a59d6e41400145f5b,Buddhism,The history of Indian Buddhism may be divided into five periods: Early Buddhism (occasionally called...,What is the first period of Buddhism called?,"{'text': array(['Early Buddhism'], dtype=object), 'answer_start': array([65], dtype=int32)}",period,NOUN
56d2652a59d6e41400145f5d,Buddhism,The history of Indian Buddhism may be divided into five periods: Early Buddhism (occasionally called...,What is the last period of Buddhism?,"{'text': array(['Esoteric Buddhism'], dtype=object), 'answer_start': array([261], dtype=int32)}",period,NOUN
56de45944396321400ee274b,Human_Development_Index,"The 2009 Human Development Report by UNDP was released on October 5, 2009, and covers the period up ...",What period is covered by the 2009 Human Development Report?,"{'text': array(['period up to 2007'], dtype=object), 'answer_start': array([90], dtype=int32)}",period,NOUN
56cd7bc062d2951400fa6618,IPod,The iPod has also been credited with accelerating shifts within the music industry. The iPod's popul...,What period of music did the iPod help bring to a close?,"{'text': array(['the Album Era'], dtype=object), 'answer_start': array([259], dtype=int32)}",period,NOUN
56d24c8bb329da140004ed1b,Buddhism,This view is supported by a study of the region where these notions originated. Buddhism arose in Gr...,What time period did the eastward spread of Brahmanism start?,"{'text': array(['2nd or 3rd centuries'], dtype=object), 'answer_start': array([477], dtype=int32)}",period,NOUN
56d24b65b329da140004ed11,Buddhism,"Historically, the roots of Buddhism lie in the religious thought of ancient India during the second ...",What time period was the beginning of Buddhism?,"{'text': array(['second half of the first millennium BCE'], dtype=object), 'answer_start': array([93], dtype=int32)}",period,NOUN
56d62e501c85041400946f94,2008_Sichuan_earthquake,"The Ningbo Organizing Committee of the Beijing Olympic torch relay announced that the relay, schedul...",What was suspended during the period of mourning?,"{'text': array(['Beijing Olympic torch relay'], dtype=object), 'answer_start': array([39], dtype=int32)}",period,NOUN
56cedecdaab44d1400b88b8d,2008_Sichuan_earthquake,"The Ningbo Organizing Committee of the Beijing Olympic torch relay announced that the relay, schedul...",What was suspended for the duration of the mourning period?,"{'text': array(['Olympic torch relay'], dtype=object), 'answer_start': array([47], dtype=int32)}",period,NOUN
56e48c5d39bdeb1400347984,Architecture,"In Renaissance Europe, from about 1400 onwards, there was a revival of Classical learning accompanie...",What was the name for the time period?,"{'text': array(['Renaissance'], dtype=object), 'answer_start': array([3], dtype=int32)}",period,NOUN
56cc3ad16d243a140015eed8,Sino-Tibetan_relations_during_the_Ming_dynasty,"During the Five Dynasties and Ten Kingdoms period of China (907–960), while the fractured political ...",When did the Five Dynasties and Ten Kingdoms period of China take place?,"{'text': array(['907–960'], dtype=object), 'answer_start': array([60], dtype=int32)}",period,NOUN
56cede78aab44d1400b88b7c,2008_Sichuan_earthquake,The State Council declared a three-day period of national mourning for the quake victims starting fr...,Who declared the mourning period?,"{'text': array(['The State Council'], dtype=object), 'answer_start': array([0], dtype=int32)}",period,NOUN
56d51ea52593cc1400307a8b,2008_Sichuan_earthquake,"Immediately after the earthquake event, mobile and terrestrial telecommunications were cut to the af...",Who restored communications over a period of months?,"{'text': array(['the government'], dtype=object), 'answer_start': array([237], dtype=int32)}",period,NOUN
56beca973aeaaa14008c947b,Beyoncé,"Her debut single, ""Crazy in Love"" was named VH1's ""Greatest Song of the 2000s"", NME's ""Best Track of...",A place for Beyonce in the Rock and Roll Hall of fame was awarded when?,"{'text': array(['July 2014'], dtype=object), 'answer_start': array([1073], dtype=int32)}",place,NOUN
56beb0683aeaaa14008c9213,Beyoncé,In 2015 Beyoncé signed an open letter which the ONE Campaign had been collecting signatures for; the...,An important UN summit took place when?,"{'text': array(['September 2015'], dtype=object), 'answer_start': array([374], dtype=int32)}",place,NOUN
56cd798262d2951400fa65f6,Sino-Tibetan_relations_during_the_Ming_dynasty,"Throughout the following month, the Yongle Emperor and his court showered the Karmapa with presents....",At what temple did the ceremonies for the Yongle Emperor's deceased parents take place?,"{'text': array(['Linggu Temple'], dtype=object), 'answer_start': array([104], dtype=int32)}",place,NOUN
56d1162317492d1400aab8ef,The_Legend_of_Zelda:_Twilight_Princess,"The story focuses on series protagonist Link, who tries to prevent Hyrule from being engulfed by a c...",This storyline takes place alternate from what storyline?,"{'text': array(['The Wind Waker'], dtype=object), 'answer_start': array([378], dtype=int32)}",place,NOUN
